"Nº pers","Bruto perc"
220367,19159.84
220364,29397.54
220385,25914.44
220382,28250.93
220380,27706.6
220379,8156.14
220378,52705.69
220398,10987.57
220395,30579.2
220389,26569.96
220387,9644.86
220386,5878.58
220407,30480.96
220406,18963.9
220405,16897.13
220402,20688.35
220400,13164.16
220421,0
220420,54634.13
220416,18793.6
220415,19580.29
220413,22017.42
220432,27786.28
220431,16483.29
220424,12154.72
220423,62470.8
220422,22599.61
220443,6299.14
220441,14767.17
220438,26154.34
220435,19162.04
220434,19216.41
220455,13976.69
220452,10647.19
220451,17641
220445,32010
220444,13023.88
220469,2820.86
220463,21436.31
220461,27246.48
220459,11635.29
220456,10580.28
220490,13310.52
220489,27174.86
220482,13116.55
220478,56857.95
220477,39627.29
220500,40690.71
220496,14663.27
220494,14512.46
220493,29576.19
220492,9697.82
220510,18672.57
220507,23911.06
220506,21364.84
220504,15100.14
220502,34854.97
220522,21195.14
220517,39181.36
220513,8327.85
220512,59948.51
220511,
220532,15543.88
220530,30676.36
220526,29481.1
220524,16516.41
220523,28471.59
220544,17282.04
220540,39268.06
220537,24278.97
220536,36732.79
220533,24672.79
220552,11534.32
220548,39949.43
220547,43665.55
220546,18675.34
220545,38527.09
220561,16089.8
220557,10109.88
220556,27207.92
220555,17321.09
220553,18424.18
220577,18257.95
220576,29332.15
220574,12335.92
220566,15720.59
220564,12506.92
220587,27537.46
220585,19200.74
220583,28764.48
220581,19980.57
220578,14379.99
220602,14485.25
220600,7725.49
220598,18782.34
220595,53003.52
220593,14263.02
220625,16806.21
220624,25642.54
220611,25043.28
220606,29175.04
220603,8483.32
220640,14411.66
220633,26712.64
220632,20042.54
220628,24585.62
220626,18472.55
220647,27608.71
220646,17816.18
220645,11646.41
220642,6809.95
220641,17406.92
220661,13667.91
220651,14396.88
220650,21117.74
220649,14495.65
220648,36722.31
220684,16975.45
220678,21694.73
220677,16259.54
220675,14606.7
220665,26397.96
220696,26674.54
220695,29259.38
220694,53752.9
220693,25071.4
220687,22957.69
220710,34238.79
220707,19881.7
220704,55927.28
220700,14312.99
220698,25439.61
220726,14389.49
220723,17318.24
220719,7845.04
220717,10520.11
220715,24908.61
220739,17451.81
220734,28751.44
220731,31368.16
220730,9185.95
220727,18223.46
220758,21251.35
220756,28911.86
220747,18279.84
220742,36069.26
220741,17385.98
220765,17625.36
220762,39279.37
220761,33120.91
220760,44521.42
220759,31174.18
220786,24744.87
220782,17007.69
220781,23355.86
220774,31262.57
220768,21301.24
220799,19717.3
220797,66424.04
220795,35604.98
220794,19527.49
220787,46205.28
220816,22534.42
220812,24333.16
220809,18390.12
220805,20034.76
220800,29295.24
220821,21811
220820,15869.49
220819,22033.49
220818,14807.28
220817,10846.27
220829,18168.13
220828,21702.31
220827,12455.17
220826,15789.67
220825,19156.07
220837,20306.03
220836,18211.66
220835,21560.5
220833,21243.94
220832,25466.4
220855,21914.28
220854,22238.23
220849,18775.54
220847,70320.24
220838,35721.07
220866,9299.72
220865,21290.78
220859,21197.86
220857,30744.49
220856,26494.04
220875,45570.2
220873,27341.36
220871,25252.38
220869,53147.69
220867,14130.3
220885,8870.18
220884,20694.41
220882,21597.57
220880,13319.4
220876,15966.31
220896,18149.29
220895,20605.25
220892,15138.07
220888,15542.97
220887,22618.63
220904,69181.06
220902,34981.53
220900,19857.15
220899,14899.01
220897,18131.6
220915,11913.41
220913,25303.71
220912,4778.72
220909,15232.62
220907,20884.74
220921,13883.77
220920,17848.39
220919,22766.02
220917,64821.62
220916,21733.48
220933,20716.97
220931,28038.34
220930,27878.68
220929,0
220928,14067.09
220940,14657.92
220939,24732.61
220938,24676.38
220937,16806.34
220936,18213.1
220949,10807.6
220945,27985.71
220944,8559.86
220942,47273.59
220941,15683.48
220962,51881.23
220959,28108.46
220958,30823.96
220954,8269.91
220952,18378.34
220970,11856.49
220968,58324.67
220967,9128.58
220965,18466.29
220964,18183.75
220977,17114.23
220976,9799.69
220974,29587.41
220973,5563.1
220971,10271.95
220985,6660.36
220983,15976.85
220982,12032.79
220980,31278.91
220979,28990.46
220990,8022.09
220989,28688.53
220988,63925.18
220987,27009.88
220986,4481.17
220997,12565.24
220996,63567.13
220995,31548.27
220994,24799.57
220992,20806.9
221004,14859.01
221003,24400.66
221001,17973.85
220999,27966.04
220998,61147.72
221015,6639.18
221014,14376.73
221010,6077.13
221009,17976.84
221008,9953.47
221023,62671.89
221022,32060.03
221020,34146.87
221018,9583.48
221017,15434.71
221031,31888.06
221030,16062.5
221029,13314.73
221027,18315.74
221026,76916.69
221036,21608.82
221035,14469.98
221034,18753.38
221033,2098.96
221032,18067.65
221046,13018.61
221043,18620.21
221042,18578.66
221040,19483.09
221038,43008.7
221053,33505.75
221052,25161.85
221049,20487.45
221048,25120.87
221047,47308.84
221060,18807.87
221059,10428.66
221057,21604.86
221056,11078.58
221054,25477.94
221067,18974.76
221066,19763.14
221065,3380.32
221062,28911.92
221061,26323.39
221074,18516.82
221073,9344.24
221072,29215.21
221070,14306.7
221068,18223.64
221080,9916.41
221079,15991.58
221078,36871
221077,26229.4
221075,18107.83
221092,16432.75
221091,27970.12
221088,16980.46
221084,28840.88
221082,13236.83
221100,20136.51
221097,19700.15
221096,26845.97
221095,22724.36
221093,25619.79
221111,25277.82
221109,23740.18
221108,13647.82
221104,5634.47
221102,17747.13
221121,42095.26
221120,14745.15
221118,13557.84
221116,0
221112,27344.04
221130,18169.15
221129,14763.39
221127,9299.05
221125,7067.15
221124,22889.86
221136,14422.25
221135,31726.44
221133,27474.86
221132,19613.41
221131,16274.1
221147,45246.72
221142,10884.8
221141,8324.11
221139,25090.46
221137,37343.93
221155,20848.21
221154,18523.39
221153,26066.95
221150,10926.88
221148,2648.97
221161,6195.42
221160,5468.74
221158,13588.85
221157,8341.56
221156,15400.47
221170,10517.28
221169,14378.42
221168,13384.19
221167,32808.17
221162,18840.22
221180,1108.84
221178,21065.44
221176,27461.91
221174,17059.73
221172,14997.01
221187,18753.89
221186,10553.35
221184,13556.52
221183,18329.25
221181,38786.99
221194,27022.72
221193,2221.2
221192,11056.94
221190,18281.1
221189,16885.52
221202,21721.78
221200,23148.22
221199,16134.37
221197,9615.77
221196,4535.99
221211,11558.81
221208,5727.67
221205,12347.62
221204,26644.96
221203,23155.36
221217,7411.08
221216,27292.12
221215,13087
221213,25891.79
221212,8955.61
221225,26441.42
221224,18855.37
221223,6326.54
221222,19130.16
221220,17071.94
221240,12855.96
221239,18460.82
221238,13335.71
221231,14386.56
221226,5033.64
221245,11981.57
221244,5094.12
221243,9067.44
221242,10684.78
221241,10624.4
221251,18614.97
221249,23742.11
221248,20674.28
221247,14412.58
221246,10735.02
221262,9811.5
221260,37030.63
221259,23415.96
221258,6419.33
221252,20120.71
221270,6726.78
221266,39365.42
221265,11124.53
221264,27360.58
221263,11190.84
221277,8996.4
221276,24655.83
221274,27068.06
221273,14344
221272,17301.11
221288,15997.73
221286,15663.2
221285,13124.52
221283,31642.82
221280,2280.03
221309,35740.03
221308,20644.09
221304,18072.25
221303,34875.16
221294,4028.13
221316,31497.8
221315,20689.15
221314,6536.07
221313,15729.88
221312,35050.6
221323,43278.01
221321,22586.87
221319,16067.33
221318,13985.3
221317,17283.93
221333,28165.98
221332,38176.54
221331,22561.3
221329,5
221327,37721.32
221338,23229.75
221337,23866.45
221336,16588.96
221335,19982.36
221334,54811.13
221348,11153.43
221343,19368.57
221341,15368.97
221340,62459.86
221339,16430.95
221360,22818.06
221357,25227.73
221351,8078.57
221350,15307.74
221349,14809.35
221370,39264.05
221368,17136.78
221365,18423.52
221363,17698.03
221361,12881.32
221377,36285.56
221376,21637.9
221374,7562.49
221372,20203.02
221371,15473.62
221385,17422.76
221384,26719.21
221381,22680.13
221380,30383.9
221378,25540.21
221393,18869.33
221391,62473.21
221389,15182.93
221388,20993.83
221387,19163
221401,24602.03
221399,34717.9
221398,51892.17
221397,21758.1
221395,18852.05
221411,14162.89
221410,14904.49
221407,27307.18
221406,12906.9
221404,34980.79
221418,56280.3
221417,24708.35
221416,19428.54
221415,27512
221412,18683.34
221428,28348.43
221426,25132.29
221421,29353.74
221420,15051.97
221419,56251.3
221434,15971.39
221433,16654.18
221432,18809.89
221430,19059.22
221429,49045.95
221440,27331.79
221438,0
221437,14847.26
221436,18551.97
221435,27430.23
221446,19327.76
221445,20420.45
221444,17139.45
221443,33834.88
221442,28364.29
221452,6579.07
221451,48064.68
221449,17981.47
221448,32046.38
221447,34497.82
221461,18349.07
221459,0
221456,13468.27
221455,9969.4
221454,12557.4
221470,22066.82
221469,23578.55
221464,13279.84
221463,17368.62
221462,10375.27
221476,38321.84
221475,23664.28
221474,18214.19
221473,21764.47
221471,36840.62
221483,17823.26
221482,20156.25
221480,25009.23
221478,20170.27
221477,15731.48
221495,18404.46
221492,20906.72
221490,35939.52
221486,32116.35
221485,24509.25
221504,14787.73
221503,21272.94
221502,16329.36
221500,18074.92
221496,18666.58
221512,7732.23
221511,35946.71
221510,18553.32
221509,22292.61
221508,40329.27
221520,20065.65
221518,17198.45
221515,19431.68
221514,16053.62
221513,9855.4
221526,22548.13
221525,34468.29
221524,19351.35
221523,18195.13
221521,21146.14
221531,12955.11
221530,21861.72
221529,21197.31
221528,50137.13
221527,16311.3
221539,8250.06
221538,19666.42
221537,15412.91
221536,18952.21
221532,16467.09
221548,35157.12
221547,20917.91
221545,14200.16
221544,18384.07
221540,25225.38
221554,57011.03
221553,21604.13
221552,4921.92
221551,22116.59
221549,18140.31
221560,3928.59
221559,70456.01
221557,10105.75
221556,18708.12
221555,23700.42
221567,17591.92
221565,16079.25
221564,7217.93
221563,33755.28
221562,17969.11
221573,19688.84
221571,21445.39
221570,43056.72
221569,15959.26
221568,53995.12
221580,21995.08
221579,10375.96
221578,35552.55
221577,17610.69
221575,22689.52
221586,13410.77
221585,15689.07
221583,18556.78
221582,14833.95
221581,70869.45
221591,11703.06
221590,33337.85
221589,21733.63
221588,52139.54
221587,30752.23
221597,18614.9
221596,17135.99
221595,12172.73
221593,36345.95
221592,14214.81
221602,28210.41
221601,26534.6
221600,12087.91
221599,14587.6
221598,32732.48
221609,32901.35
221608,30673.41
221607,28410.55
221605,34408.36
221604,13481.34
221616,35306.54
221615,3960.37
221613,22559.11
221612,59069.78
221611,18184.96
221624,17396.52
221622,7147.68
221620,31263.62
221619,22591.67
221618,59975.62
221631,48991.45
221629,38130.28
221628,19265.3
221627,23448.04
221626,23950.58
221644,18358.48
221642,20251.78
221639,14876.34
221634,19215.29
221633,60766.91
221650,14920.1
221648,19233.27
221647,22871.59
221646,11617.83
221645,21080.14
221655,12981.93
221654,20488.68
221653,15724.09
221652,16156.87
221651,21083.57
221663,15788.92
221660,16856.53
221659,12542.87
221658,21793.05
221656,6269.03
221669,16179.37
221668,21053.84
221667,19222.81
221666,36236.79
221665,13024.08
221674,46474.41
221673,16922.22
221672,6231.65
221671,60464.68
221670,28925.32
221680,26396.12
221679,26841.77
221678,38423.24
221677,34065.71
221675,30367.84
221690,14526.14
221689,9406.39
221687,8289.49
221683,33853.5
221682,10919.4
221695,5427.31
221694,35136.2
221693,21511.5
221692,34687.68
221691,14776.33
221701,26217.7
221700,23944.27
221699,16465.1
221698,21125.64
221696,14066.28
221708,51102.16
221706,14790.22
221705,21557.61
221704,40720.5
221703,30166.88
221727,18585.79
221717,43465.64
221712,20852.95
221711,15151.35
221710,
221738,15614.35
221736,18758.02
221735,18184.89
221734,1604.47
221730,15683.99
221771,35650.07
221762,9407.75
221760,18963.45
221754,27365.46
221740,31202.66
221791,29940.81
221781,38294.25
221780,31574.87
221776,18926.1
221773,10462.43
221798,15970.48
221797,16259.07
221795,19879.14
221794,38529.4
221793,13901.31
221810,14983.53
221805,19056.95
221802,21706.86
221801,24661.41
221799,18384.15
221818,14077.99
221816,15877.93
221815,28489.4
221812,5861.98
221811,21719.25
221833,37368.77
221831,25622.18
221828,19142.96
221827,9242.41
221823,26130.32
221839,21644.77
221838,8574.67
221837,30266.21
221836,29335.07
221835,27900.54
221847,16847.94
221846,17863.72
221844,8178.09
221843,13928.05
221841,24501.85
221854,11746.52
221852,22832.66
221851,27812.84
221849,33836.82
221848,29180.93
221862,25323.86
221860,14869.08
221859,23078.46
221858,17764.97
221856,14632.33
221872,9955.9
221868,16242.69
221867,26643.3
221866,19493.24
221865,19573.08
221887,28970.56
221885,26996.22
221883,5681.95
221880,26082.28
221873,17553.77
221893,18449.34
221892,28411.12
221891,17944.8
221889,12503.63
221888,26804.48
221900,12121.2
221899,28479.99
221897,22986.46
221896,12928.56
221894,29151.75
221905,15680.79
221904,31941.67
221903,18146.07
221902,16182.79
221901,8829.39
221915,26473.31
221913,24692.4
221909,10909.23
221908,15914.64
221906,9739.65
221926,70453.5
221922,19357.72
221919,16275.17
221918,13854.9
221917,35785.32
221938,18323.87
221937,8781.61
221935,22496.98
221930,5690.21
221929,17581.52
221953,37999.97
221949,14533.71
221948,20258.1
221947,17803.82
221943,27957.08
221963,16791.35
221962,18478.24
221961,15426.61
221960,18492.6
221954,60635.15
221979,18648.6
221978,5649.39
221976,11987.04
221974,24146.9
221968,318.76
221989,14156.67
221988,2033.24
221983,15418.97
221982,16839.89
221980,25718.36
221999,8772.97
221993,0
221992,16091.61
221991,15191.68
221990,13550.78
222010,28636.64
222009,20322.98
222007,29877.75
222003,22569.42
222001,23582.03
222021,44724.68
222020,59418.65
222017,14683.35
222015,22724.97
222014,22614.82
222036,18020.54
222032,37215.66
222027,25048.53
222025,47420.7
222024,25138.9
222051,22785.04
222049,30599.03
222045,2567.26
222044,26508.28
222041,14515.86
222076,4010.92
222069,26326.57
222065,15502.25
222057,33085.55
222052,19739.24
222109,18053.06
222105,12443.86
222103,16604.74
222087,18906.3
222083,24237.84
222130,25278.32
222128,15179.17
222118,23964.27
222115,13331.55
222112,21016.94
222235,34679.37
222200,27214.56
222175,26325.42
222170,9212.87
222166,24722.01
222284,37595.31
222283,19322.91
222279,11150.33
222269,22513.09
222252,17114.41
222325,37224.66
222320,22318.07
222316,34023.92
222311,38163.67
222297,33620.03
222335,23705.88
222333,17911.05
222331,18799.13
222327,24724.97
222326,32205.14
222359,17916.63
222349,13378.16
222347,29359.24
222344,21056.84
222337,16068.85
222380,30587.26
222376,29287.88
222373,5181.9
222367,19807.01
222361,33406.12
222416,27841.73
222404,16649.75
222393,28006.04
222392,11496.24
222386,25515.63
222441,11282.44
222431,25299.86
222428,891.68
222426,10982.1
222422,30983.61
222496,59736.19
222495,12656.46
222480,16351.48
222469,51392.62
222450,4810.21
222526,12842.57
222523,22565.66
222519,37515.97
222501,35075.08
222497,15457.95
222584,13984.66
222575,13486.64
222550,7127.51
222541,24562.59
222537,35532.02
222645,28144.29
222634,28381.15
222608,35799.07
222596,28776.86
222591,49471.37
222666,29247.95
222665,28507.5
222657,24357.62
222656,56657.55
222651,17224.99
222675,14567.41
222674,44225.69
222673,19600.96
222668,19991.47
222667,29066.71
222721,10621.94
222718,33444.26
222706,24647.26
222698,24331.04
222688,27668.05
222770,31769.8
222764,13383.35
222758,15919.65
222742,32451.96
222741,28320.02
222862,22089.65
222840,13525.22
222821,26788.26
222787,36465.77
222771,0
222904,26537.69
222894,12919.17
222880,8967.16
222875,10577.86
222872,29268.97
222967,13405.49
222960,22393.23
222950,5623.92
222931,17988.72
222910,18573.24
240002,18548.13
240001,21859.24
223008,14049.23
223006,58576.36
222999,17539.08
240009,16930.73
240007,12801.56
240006,18822.02
240004,19822.02
240003,17078.92
240016,15405.62
240015,9061.97
240014,24171.9
240011,22655.05
240010,18854.89
240023,6385.58
240020,35007.65
240019,16183.38
240018,18661.72
240017,13103.19
240029,20356.85
240028,20703.74
240027,15584.15
240026,19420.45
240024,12832.01
240036,19377.38
240035,15415.9
240032,26638.97
240031,15769.33
240030,15697.88
240042,14339.05
240041,18561.75
240040,12943.85
240038,17204.97
240037,25474.26
240049,18127.42
240048,24440.17
240047,9468.5
240046,14080.14
240044,15660.21
240055,4874.33
240053,7685.43
240052,6364.21
240051,9211.97
240050,20597.2
250006,52099.04
250005,42178.08
240058,8735.21
240057,9655.98
240056,23525.37
250025,43407.33
250020,77802.7
250019,20589.16
250018,24061.31
250014,49220.81
250043,45380.76
250037,20259.31
250028,10642.39
250027,24989.44
250026,54351.08
250050,53200.78
250049,47372.17
250046,0
250045,52478.05
250044,23779.22
250058,17120.71
250057,20964.74
250056,23590.77
250055,17410.71
250053,23352.08
250067,36018.59
250064,68295.78
250063,19403.92
250061,53193.76
250060,22218.95
250076,23820.83
250075,58787.76
250074,56362.05
250073,56871.52
250072,56206.07
250083,44450.87
250082,11756.73
250081,20876.72
250080,58092.63
250077,20505.61
250092,7733.99
250088,12297.53
250087,53504.15
250085,48910.93
250084,46548.29
250102,42454.72
250098,10860.91
250097,23174.38
250096,19896.78
250094,27235.91
250113,15275.28
250112,56878.45
250111,56998.23
250108,56764.58
250107,24689.38
250121,23366.3
250120,55545.08
250119,23112.27
250117,62598.14
250114,48780.55
250134,59761.33
250131,41190.51
250126,45132.15
250125,48655.97
250124,40849.31
250140,59368.75
250139,34312.04
250138,27018.11
250137,29577.01
250136,36756.31
250146,16394.04
250145,34820.4
250143,47589.44
250142,67312.32
250141,24811.47
250153,11831.67
250152,22438.25
250150,16530.53
250149,10835.58
250148,67556.67
250159,27867.61
250158,30554.61
250157,44004.58
